Channel URL,Video URL,Views,Year,Quarter,Month,Day
youtube.com/channel/UCgrpPtiIr2fZcrVbaw6R_aY0,youtube.com/watch?v=noEJV8RyA,3609,2021,Qtr 1,March,10
youtube.com/channel/UCgrpPtiIr2fZcrVbaw6R_aY0,youtube.com/watch?v=YBWaz4Ytk,489694,2021,Qtr 1,March,10
youtube.com/channel/UCgrpPtiIr2fZcrVbaw6R_aY0,youtube.com/watch?v=oSkUI80Uc,262118,2021,Qtr 1,March,10
youtube.com/channel/UCvhjoPkGJ8v7yhgm_kzyQhh8,youtube.com/watch?v=mWCap6Fc8,139299,2021,Qtr 1,March,10
youtube.com/channel/UCMbL6BbW_6GkWFM2HLK5hqQ7,youtube.com/watch?v=Yu3Mc4QOg,445,2021,Qtr 1,March,10
youtube.com/channel/UCxqle79K62bNVxHlx7aLwjN7,youtube.com/watch?v=0AdHv8l2M,219,2021,Qtr 1,March,10
youtube.com/channel/UCesBrogCn3ANbibGqTRtBZL5,youtube.com/watch?v=TQtXn59n8,8447,2021,Qtr 1,March,10
youtube.com/channel/UCvBjRXNPJ3UZ0BXiXMsskxC1,youtube.com/watch?v=NOSaw8yyg,163368,2021,Qtr 1,March,10
youtube.com/channel/UCOtF8zv3h2JUqUk9cf9SPVd1,youtube.com/watch?v=02Nq883SM,781,2021,Qtr 1,March,10
youtube.com/channel/UCOtF8zv3h2JUqUk9cf9SPVd1,youtube.com/watch?v=7XMyl82Yg,1464,2021,Qtr 1,March,10
youtube.com/channel/UCL6LibNWY1KNp1tbVKTucD30,youtube.com/watch?v=RQv_G4v0E,1954,2021,Qtr 1,March,10
youtube.com/channel/UCTQBqvegq017NJH9Ru71ce54,youtube.com/watch?v=rRnfb719Y,8257443,2021,Qtr 1,March,10
youtube.com/channel/UC7wUvJd2P253b0PutrygfXy1,youtube.com/watch?v=bomHe3C94,5172,2021,Qtr 1,March,10
youtube.com/channel/UCl-yc5qCk70nnC6qyl-sQPS2,youtube.com/watch?v=2gF6d8yyk,314,2021,Qtr 1,March,10
youtube.com/channel/UCTQBqvegq017NJH9Ru71ce54,youtube.com/watch?v=yEEHq6JBw,9307,2021,Qtr 1,March,10
youtube.com/channel/UCTQBqvegq017NJH9Ru71ce54,youtube.com/watch?v=QEOlh6fYA,2368874,2021,Qtr 1,March,10
youtube.com/channel/UCnod55IXC9Qp5ZUODdaiQaH2,youtube.com/watch?v=9NI21908k,4052706,2021,Qtr 1,March,10
youtube.com/channel/UCRG-PuiJn7q4ecIE5m7zfd98,youtube.com/watch?v=7qZfc7lWo,45786,2021,Qtr 1,March,10
youtube.com/channel/UCRG-PuiJn7q4ecIE5m7zfd98,youtube.com/watch?v=cb5NL56_8,287248,2021,Qtr 1,March,10
youtube.com/channel/UCRG-PuiJn7q4ecIE5m7zfd98,youtube.com/watch?v=mZLI77Qtk,1510,2021,Qtr 1,March,10
youtube.com/channel/UCRG-PuiJn7q4ecIE5m7zfd98,youtube.com/watch?v=BZH5R4GnI,5564,2021,Qtr 1,March,10
youtube.com/channel/UCRG-PuiJn7q4ecIE5m7zfd98,youtube.com/watch?v=GQSJV5IRc,5045,2021,Qtr 1,March,10
youtube.com/channel/UCL6LibNWY1KNp1tbVKTucD30,youtube.com/watch?v=e8x8G7O5s,707556,2021,Qtr 1,March,10
youtube.com/channel/UCMhmgkNHk2bGJ9KhJDo9ETH2,youtube.com/watch?v=EHAcb5Mjs,1472,2021,Qtr 1,March,10
youtube.com/channel/UCTQBqvegq017NJH9Ru71ce54,youtube.com/watch?v=qd5Oc7Q7s,3671995,2021,Qtr 1,March,10
youtube.com/channel/UCL6LibNWY1KNp1tbVKTucD30,youtube.com/watch?v=5vIZI3ksw,744,2021,Qtr 1,March,10
youtube.com/channel/UCtpZ3elMR3RvBSRvcbNc5S93,youtube.com/watch?v=lgiH14tnU,1732952,2021,Qtr 1,March,10
youtube.com/channel/UCyTmlMnUz6uRhDOScjWlTXK6,youtube.com/watch?v=ssRtl5Q_g,6367,2021,Qtr 1,March,10
youtube.com/channel/UCQOglvUpM3KQPfH0T2SkEej2,youtube.com/watch?v=rTheR7W-4,1405,2021,Qtr 1,March,10
youtube.com/channel/UCQOglvUpM3KQPfH0T2SkEej2,youtube.com/watch?v=MTfoE9aDI,4955,2021,Qtr 1,March,10
youtube.com/channel/UCQOglvUpM3KQPfH0T2SkEej2,youtube.com/watch?v=ndgMN3XzM,751,2021,Qtr 1,March,10
youtube.com/channel/UCIfCZOQMJ8o5jLyKmRkulM-7,youtube.com/watch?v=WpNvP88q0,246,2021,Qtr 1,March,10
youtube.com/channel/UCQOglvUpM3KQPfH0T2SkEej2,youtube.com/watch?v=HFx1b8Hio,2561,2021,Qtr 1,March,10
youtube.com/channel/UCQOglvUpM3KQPfH0T2SkEej2,youtube.com/watch?v=GOxkz1Aj0,353,2021,Qtr 1,March,10
youtube.com/channel/UCL6LibNWY1KNp1tbVKTucD30,youtube.com/watch?v=2bQ7R8wf8,724454,2021,Qtr 1,March,10
youtube.com/channel/UCyTmlMnUz6uRhDOScjWlTXK6,youtube.com/watch?v=WFUE67_y0,4471,2021,Qtr 1,March,10
youtube.com/channel/UCcjkzAcwG7T-oECUt4XpJvS2,youtube.com/watch?v=nr1NF4jSw,1811687,2021,Qtr 1,March,10
youtube.com/channel/UCcjkzAcwG7T-oECUt4XpJvS2,youtube.com/watch?v=X2BeS4-dc,1816852,2021,Qtr 1,March,10
youtube.com/channel/UCcjkzAcwG7T-oECUt4XpJvS2,youtube.com/watch?v=FOi1V5QaQ,1198810,2021,Qtr 1,March,10
youtube.com/channel/UCQOglvUpM3KQPfH0T2SkEej2,youtube.com/watch?v=aA9PI7jxE,2316,2021,Qtr 1,March,10
youtube.com/channel/UCL6LibNWY1KNp1tbVKTucD30,youtube.com/watch?v=bKNxP9fTU,264547,2021,Qtr 1,March,10
youtube.com/channel/UCL6LibNWY1KNp1tbVKTucD30,youtube.com/watch?v=WVoc17pgE,488,2021,Qtr 1,March,10
youtube.com/channel/UCLsq5UyGT8L8-LRqPjKaI9D8,youtube.com/watch?v=Fg3Ly5BtY,5382,2021,Qtr 1,March,10
youtube.com/channel/UCLpqZr2Wc10fKabI8S89wqa6,youtube.com/watch?v=Pndn83KEg,2168,2021,Qtr 1,March,10
youtube.com/channel/UCLpqZr2Wc10fKabI8S89wqa6,youtube.com/watch?v=_o1_087eM,595987,2021,Qtr 1,March,10
youtube.com/channel/UCfxqWXQuR2QwbpyKgkVEIOh6,youtube.com/watch?v=vfUlD7K8o,910,2021,Qtr 1,March,10
youtube.com/channel/UCLpqZr2Wc10fKabI8S89wqa6,youtube.com/watch?v=eW7aZ40_Q,879137,2021,Qtr 1,March,10
youtube.com/channel/UCAQY1lbkC3OrQuL_2I2ImPC8,youtube.com/watch?v=g3PAJ8XMk,1439,2021,Qtr 1,March,10
youtube.com/channel/UCignhR61g4XlF2eO6_MK1ZB2,youtube.com/watch?v=cnOFa6sHk,1104,2021,Qtr 1,March,10
youtube.com/channel/UCignhR61g4XlF2eO6_MK1ZB2,youtube.com/watch?v=jDfPp2weg,1377,2021,Qtr 1,March,10
youtube.com/channel/UCignhR61g4XlF2eO6_MK1ZB2,youtube.com/watch?v=oPmwR8QGs,1075,2021,Qtr 1,March,10
youtube.com/channel/UCignhR61g4XlF2eO6_MK1ZB2,youtube.com/watch?v=SHtTQ76q4,2065,2021,Qtr 1,March,10
youtube.com/channel/UCignhR61g4XlF2eO6_MK1ZB2,youtube.com/watch?v=wAHrI3z48,1042,2021,Qtr 1,March,10
youtube.com/channel/UCRjONHd471hjN-4MJ9po2PA0,youtube.com/watch?v=CCbFG8MVg,1419,2021,Qtr 1,March,10
youtube.com/channel/UCaFZEqx1I2PMaVd26wUimyK8,youtube.com/watch?v=T_EtG7EfY,892086,2021,Qtr 1,March,10
youtube.com/channel/UCLVto5KyT7O0Pv12widZAD82,youtube.com/watch?v=GPhYH5X38,1093,2021,Qtr 1,March,10
youtube.com/channel/UCAQY1lbkC3OrQuL_2I2ImPC8,youtube.com/watch?v=cZ9-l8QgM,3774059,2021,Qtr 1,March,10
youtube.com/channel/UCATm7LCqq31r6KAldlf_VVf1,youtube.com/watch?v=d-zdn2hC0,918,2021,Qtr 1,March,10
youtube.com/channel/UCGKdUwgrS86pDNxqBABJAd_6,youtube.com/watch?v=GV4sY6X4M,307104,2021,Qtr 1,March,10
youtube.com/channel/UCGKdUwgrS86pDNxqBABJAd_6,youtube.com/watch?v=kQopr1jog,2627,2021,Qtr 1,March,10
youtube.com/channel/UCoT9rhYjI70sOyycDdcJ-V88,youtube.com/watch?v=oX_QX3Nc0,1075,2021,Qtr 1,March,10
youtube.com/channel/UCMhmgkNHk2bGJ9KhJDo9ETH2,youtube.com/watch?v=FMt7i2Dgs,105425,2021,Qtr 1,March,10
youtube.com/channel/UCslaATk_x8ac4xYjTbpqEry1,youtube.com/watch?v=ifmSA8F5w,21355,2021,Qtr 1,March,10
youtube.com/channel/UC0bNByUj13rMW50t45AnCFc8,youtube.com/watch?v=Dvkk82_m0,45820,2021,Qtr 1,March,10
youtube.com/channel/UC0bNByUj13rMW50t45AnCFc8,youtube.com/watch?v=D475_9uFo,1536,2021,Qtr 1,March,10
youtube.com/channel/UC0bNByUj13rMW50t45AnCFc8,youtube.com/watch?v=43Cb17nhQ,46241,2021,Qtr 1,March,10
youtube.com/channel/UC0bNByUj13rMW50t45AnCFc8,youtube.com/watch?v=132yc2efE,48156,2021,Qtr 1,March,10
youtube.com/channel/UC0bNByUj13rMW50t45AnCFc8,youtube.com/watch?v=iPwV47ChM,46350,2021,Qtr 1,March,10
youtube.com/channel/UC0bNByUj13rMW50t45AnCFc8,youtube.com/watch?v=ZxOYG2u1Q,511,2021,Qtr 1,March,10
youtube.com/channel/UC0bNByUj13rMW50t45AnCFc8,youtube.com/watch?v=pQib37qpg,2721,2021,Qtr 1,March,10
youtube.com/channel/UC0bNByUj13rMW50t45AnCFc8,youtube.com/watch?v=LPY6i5UmQ,52633,2021,Qtr 1,March,10
youtube.com/channel/UC0bNByUj13rMW50t45AnCFc8,youtube.com/watch?v=n5jhD5Fz0,1022,2021,Qtr 1,March,10
youtube.com/channel/UC0bNByUj13rMW50t45AnCFc8,youtube.com/watch?v=lSb4M5xfM,1066,2021,Qtr 1,March,10
youtube.com/channel/UC0bNByUj13rMW50t45AnCFc8,youtube.com/watch?v=TrtB68bZE,43326,2021,Qtr 1,March,10
youtube.com/channel/UC0bNByUj13rMW50t45AnCFc8,youtube.com/watch?v=qtzFn7TWw,1179,2021,Qtr 1,March,10
youtube.com/channel/UCPUPqz1oJ3px5O0mvBMvjDD8,youtube.com/watch?v=1Y9se9ljE,1471,2021,Qtr 1,March,10
youtube.com/channel/UCPUPqz1oJ3px5O0mvBMvjDD8,youtube.com/watch?v=s_ApX5UDM,1769,2021,Qtr 1,March,10
youtube.com/channel/UCarhrNnQN9v13eifKIVNduz0,youtube.com/watch?v=eKpzH5VaI,695,2021,Qtr 1,March,10
youtube.com/channel/UCarhrNnQN9v13eifKIVNduz0,youtube.com/watch?v=Nkemv1rew,2494,2021,Qtr 1,March,10
youtube.com/channel/UCNg3XbkEc6w_rLu_DMKyG0J1,youtube.com/watch?v=Hc2PF2UUs,8933156,2021,Qtr 1,March,10
youtube.com/channel/UCZx8QzfK-3OQfTR2u_1PeVj1,youtube.com/watch?v=PVAWS7D5U,1604,2021,Qtr 1,March,10
youtube.com/channel/UCX2ECS9Rt8CcLJtPjua6W_r0,youtube.com/watch?v=q8ud23T24,3354,2021,Qtr 1,March,10
youtube.com/channel/UCTmVc5CIK8yG7fZLjnOUq_m4,youtube.com/watch?v=4Jbx98Ro8,3566,2021,Qtr 1,March,10
youtube.com/channel/UCNWifvx-E8-Y7Nykr5feg-V3,youtube.com/watch?v=LkxIZ22AM,1150507,2021,Qtr 1,March,10
youtube.com/channel/UCvhjoPkGJ8v7yhgm_kzyQhh8,youtube.com/watch?v=iPlDd5SCs,143025,2021,Qtr 1,March,10
youtube.com/channel/UCT7AoHLjx7CZfrTBKW8dnoD8,youtube.com/watch?v=j_nnR9zIo,76095,2021,Qtr 1,March,10
youtube.com/channel/UCT7AoHLjx7CZfrTBKW8dnoD8,youtube.com/watch?v=KLHrw4Nf8,11989,2021,Qtr 1,March,10
youtube.com/channel/UCL6LibNWY1KNp1tbVKTucD30,youtube.com/watch?v=xyW8x3qn8,1381,2021,Qtr 1,March,10
youtube.com/channel/UCgrpPtiIr2fZcrVbaw6R_aY0,youtube.com/watch?v=26NcZ6eYE,2284660,2021,Qtr 1,March,10
youtube.com/channel/UCgrpPtiIr2fZcrVbaw6R_aY0,youtube.com/watch?v=cDzhF4EHY,1979060,2021,Qtr 1,March,10
youtube.com/channel/UCnod55IXC9Qp5ZUODdaiQaH2,youtube.com/watch?v=0XYZ330kI,1422233,2021,Qtr 1,March,10
youtube.com/channel/UClJ6IxyCL3MwnHm0vDFpoTq0,youtube.com/watch?v=3HXWm1JCA,1121269,2021,Qtr 1,March,10
youtube.com/channel/UCQUti1G0Y8b91q-cGghV4bn2,youtube.com/watch?v=HlpyM8oSs,246,2021,Qtr 1,March,10
youtube.com/channel/UCL6LibNWY1KNp1tbVKTucD30,youtube.com/watch?v=wi09o4KNU,5467,2021,Qtr 1,March,10
youtube.com/channel/UCnod55IXC9Qp5ZUODdaiQaH2,youtube.com/watch?v=s86kJ3lMU,456249,2021,Qtr 1,March,10
youtube.com/channel/UC1DMjWdZe6PuDnfcs65_bUl2,youtube.com/watch?v=1eboG3jD4,123706,2021,Qtr 1,March,10
youtube.com/channel/UCvh50MNDt1cBERV-1UAgSFm6,youtube.com/watch?v=HlBtb9eDc,771025,2021,Qtr 1,March,10
youtube.com/channel/UCQOglvUpM3KQPfH0T2SkEej2,youtube.com/watch?v=WUgxK7F1Q,752,2021,Qtr 1,March,10
youtube.com/channel/UCcjkzAcwG7T-oECUt4XpJvS2,youtube.com/watch?v=oti1L1-po,2875,2021,Qtr 1,March,10
youtube.com/channel/UCcjkzAcwG7T-oECUt4XpJvS2,youtube.com/watch?v=zLYhx5UXU,2817,2021,Qtr 1,March,10
youtube.com/channel/UCssAEclC41pAth5yJ3E244x0,youtube.com/watch?v=q37JW5RmQ,15654,2021,Qtr 1,March,10
youtube.com/channel/UC7wUvJd2P253b0PutrygfXy1,youtube.com/watch?v=oHGXo9SMk,15158,2021,Qtr 1,March,10
youtube.com/channel/UC7wUvJd2P253b0PutrygfXy1,youtube.com/watch?v=mpTrL1jug,262,2021,Qtr 1,March,10
youtube.com/channel/UC7wUvJd2P253b0PutrygfXy1,youtube.com/watch?v=_gtwR1SUg,712,2021,Qtr 1,March,10
youtube.com/channel/UC7wUvJd2P253b0PutrygfXy1,youtube.com/watch?v=6UeCO25NQ,688,2021,Qtr 1,March,10
youtube.com/channel/UC7wUvJd2P253b0PutrygfXy1,youtube.com/watch?v=ddjFj10bc,384,2021,Qtr 1,March,10
youtube.com/channel/UC7wUvJd2P253b0PutrygfXy1,youtube.com/watch?v=GILc-6o2c,580,2021,Qtr 1,March,10
youtube.com/channel/UC7wUvJd2P253b0PutrygfXy1,youtube.com/watch?v=iTiMr4RmI,226,2021,Qtr 1,March,10
youtube.com/channel/UCRjONHd471hjN-4MJ9po2PA0,youtube.com/watch?v=M4R8k9ES0,85069,2021,Qtr 1,March,10
youtube.com/channel/UCLwrZHaoO3qNaSmT6-7diK13,youtube.com/watch?v=7Trk55-po,317341,2021,Qtr 1,March,10
youtube.com/channel/UCTmVc5CIK8yG7fZLjnOUq_m4,youtube.com/watch?v=7wR-R74lo,221097,2021,Qtr 1,March,10
youtube.com/channel/UCssAEclC41pAth5yJ3E244x0,youtube.com/watch?v=o7plK9o3o,1313286,2021,Qtr 1,March,10
youtube.com/channel/UC6Pyn5gVq7nncuxGqPEk6mU2,youtube.com/watch?v=9aJMf6Ce4,3107,2021,Qtr 1,March,10
youtube.com/channel/UCfQxjbdOt0rcUVIp0w3bul02,youtube.com/watch?v=blnWa92lQ,117,2021,Qtr 1,March,10
youtube.com/channel/UCZx8QzfK-3OQfTR2u_1PeVj1,youtube.com/watch?v=xgxLa80xU,83,2021,Qtr 1,March,10
youtube.com/channel/UCEljb5djv70sQaISJtu-t8V2,youtube.com/watch?v=lGHvC5JC4,201,2021,Qtr 1,March,10
youtube.com/channel/UCOoDNf2_e55eLQo1ZCeAZxi5,youtube.com/watch?v=_hSGH2xzc,6275305,2021,Qtr 1,March,10
youtube.com/channel/UCOoDNf2_e55eLQo1ZCeAZxi5,youtube.com/watch?v=5cRSh2ETc,5111318,2021,Qtr 1,March,10
youtube.com/channel/UCOoDNf2_e55eLQo1ZCeAZxi5,youtube.com/watch?v=6ONaG3H2M,110633,2021,Qtr 1,March,10
youtube.com/channel/UCOoDNf2_e55eLQo1ZCeAZxi5,youtube.com/watch?v=A17wA9wPE,4834,2021,Qtr 1,March,10
youtube.com/channel/UCOoDNf2_e55eLQo1ZCeAZxi5,youtube.com/watch?v=rIqIa6ms8,11201044,2021,Qtr 1,March,10
youtube.com/channel/UCOoDNf2_e55eLQo1ZCeAZxi5,youtube.com/watch?v=21xAs6tDY,5803776,2021,Qtr 1,March,10
youtube.com/channel/UC_KpTo38S7I2SwQgm1aqaQm2,youtube.com/watch?v=yUIhc5M4o,5530229,2021,Qtr 1,March,10
youtube.com/channel/UC0uGC_EBw3Axw3ljqeGjy2q3,youtube.com/watch?v=jjEQA850k,4803,2021,Qtr 1,March,10
youtube.com/channel/UCRjONHd471hjN-4MJ9po2PA0,youtube.com/watch?v=U0RXy7PcE,228674,2021,Qtr 1,March,10
youtube.com/channel/UCTQBqvegq017NJH9Ru71ce54,youtube.com/watch?v=D0rKd5-TI,7120,2021,Qtr 1,March,10
youtube.com/channel/UCNWifvx-E8-Y7Nykr5feg-V3,youtube.com/watch?v=68E61785M,11106,2021,Qtr 1,March,10
youtube.com/channel/UCTmVc5CIK8yG7fZLjnOUq_m4,youtube.com/watch?v=0btHS7cLw,645380,2021,Qtr 1,March,10
youtube.com/channel/UCkx7dojCN9Qp3kZESIDfbhv4,youtube.com/watch?v=inQo42JVc,3091,2021,Qtr 1,March,10
youtube.com/channel/UC2RL362pF9oC8tSjCje3Vjh1,youtube.com/watch?v=0ADbY7hF0,483,2021,Qtr 1,March,10
youtube.com/channel/UCesBrogCn3ANbibGqTRtBZL5,youtube.com/watch?v=tXpdN41dA,1352,2021,Qtr 1,March,10
youtube.com/channel/UC0uGC_EBw3Axw3ljqeGjy2q3,youtube.com/watch?v=D5l-H28Rw,1771900,2021,Qtr 1,March,10
youtube.com/channel/UCzhxyTK7z628ouWSchEV5Wc5,youtube.com/watch?v=f7mQ689iY,267851,2021,Qtr 1,March,10
youtube.com/channel/UCYINlWDSe4w6le7T_FTVHOg0,youtube.com/watch?v=3jH6W83Mo,65393,2021,Qtr 1,March,10
youtube.com/channel/UCEljb5djv70sQaISJtu-t8V2,youtube.com/watch?v=b-nBg4X0U,39094,2021,Qtr 1,March,10
youtube.com/channel/UCbw1qrsjH7NIuUGHa2omKbK7,youtube.com/watch?v=IMtZf4hW4,3163,2021,Qtr 1,March,10
youtube.com/channel/UCaFZEqx1I2PMaVd26wUimyK8,youtube.com/watch?v=sOsPw2gc0,3940,2021,Qtr 1,March,10
youtube.com/channel/UCOJQF6Y6Q0Pmxr5--PGkqvp5,youtube.com/watch?v=K9y5E7iL4,4397,2021,Qtr 1,March,10
youtube.com/channel/UCOJQF6Y6Q0Pmxr5--PGkqvp5,youtube.com/watch?v=a4-Q22zC8,33947,2021,Qtr 1,March,10
youtube.com/channel/UCOJQF6Y6Q0Pmxr5--PGkqvp5,youtube.com/watch?v=3cp728_LU,415060,2021,Qtr 1,March,10
youtube.com/channel/UCfxqWXQuR2QwbpyKgkVEIOh6,youtube.com/watch?v=zujOK2CHQ,713,2021,Qtr 1,March,10
youtube.com/channel/UCca7vdppZ8sfxHfFTDOBcDr3,youtube.com/watch?v=C890u7cc4,1453455,2021,Qtr 1,March,10
youtube.com/channel/UCca7vdppZ8sfxHfFTDOBcDr3,youtube.com/watch?v=lM1Ru869Y,1681926,2021,Qtr 1,March,10
youtube.com/channel/UCPUPqz1oJ3px5O0mvBMvjDD8,youtube.com/watch?v=LAvuC8Atw,2123,2021,Qtr 1,March,10
youtube.com/channel/UCpfAIVLEd3yTp-HoALoz-gR4,youtube.com/watch?v=2zChm5LOQ,35960,2021,Qtr 1,March,10
youtube.com/channel/UC5QNyj_al5VP5C5on9VuL-I4,youtube.com/watch?v=I9FGh8A8Y,968815,2021,Qtr 1,March,10
youtube.com/channel/UCkUdsOIgM7tcu0qdyzBDiIn0,youtube.com/watch?v=40l1B9LIo,511,2021,Qtr 1,March,10
youtube.com/channel/UCGKdUwgrS86pDNxqBABJAd_6,youtube.com/watch?v=EwxK-7Csg,95932,2021,Qtr 1,March,10
youtube.com/channel/UC6Pyn5gVq7nncuxGqPEk6mU2,youtube.com/watch?v=lbYpi8ow4,2416838,2021,Qtr 1,March,10
youtube.com/channel/UC6Pyn5gVq7nncuxGqPEk6mU2,youtube.com/watch?v=PXcWH2L5Y,969336,2021,Qtr 1,March,10
youtube.com/channel/UCcyrKIGGQ3XVAORZ4LZxInX1,youtube.com/watch?v=DDqQP2xwM,27007,2021,Qtr 1,March,10
youtube.com/channel/UCcyrKIGGQ3XVAORZ4LZxInX1,youtube.com/watch?v=pDlcJ3lAM,140181,2021,Qtr 1,March,10
youtube.com/channel/UCATm7LCqq31r6KAldlf_VVf1,youtube.com/watch?v=9rAwB7cRU,525,2021,Qtr 1,March,10
youtube.com/channel/UC6Pyn5gVq7nncuxGqPEk6mU2,youtube.com/watch?v=QQtsr4mrM,807694,2021,Qtr 1,March,10
youtube.com/channel/UCGKdUwgrS86pDNxqBABJAd_6,youtube.com/watch?v=8_sQc6JVI,233393,2021,Qtr 1,March,10
youtube.com/channel/UCGKdUwgrS86pDNxqBABJAd_6,youtube.com/watch?v=-6RCU3zmE,1367049,2021,Qtr 1,March,10
youtube.com/channel/UCGKdUwgrS86pDNxqBABJAd_6,youtube.com/watch?v=ePaC25Sw0,2686,2021,Qtr 1,March,10
youtube.com/channel/UCGKdUwgrS86pDNxqBABJAd_6,youtube.com/watch?v=7se8b8TVc,4273,2021,Qtr 1,March,10
youtube.com/channel/UCGKdUwgrS86pDNxqBABJAd_6,youtube.com/watch?v=47S1G8fVk,4473476,2021,Qtr 1,March,10
youtube.com/channel/UC_KpTo38S7I2SwQgm1aqaQm2,youtube.com/watch?v=oAEAC7I3E,4363673,2021,Qtr 1,March,10
youtube.com/channel/UCkUdsOIgM7tcu0qdyzBDiIn0,youtube.com/watch?v=b4re87npw,407,2021,Qtr 1,March,10
youtube.com/channel/UCGKdUwgrS86pDNxqBABJAd_6,youtube.com/watch?v=M5wie1X7o,1202582,2021,Qtr 1,March,10
youtube.com/channel/UCqO7m3L3m5dUoQSjC16EPpt1,youtube.com/watch?v=1E5Q45u0A,116507,2021,Qtr 1,March,10
youtube.com/channel/UCtpZ3elMR3RvBSRvcbNc5S93,youtube.com/watch?v=KwGTH4tsc,6793,2021,Qtr 1,March,10
youtube.com/channel/UCZbeBNvc_3t7XGkd0PGjXwE7,youtube.com/watch?v=8qIuL31L0,1150837,2021,Qtr 1,March,10
youtube.com/channel/UCrE-1bjkm5DD20DiQcBZyri3,youtube.com/watch?v=b8BsZ3nd0,1175,2021,Qtr 1,March,10
youtube.com/channel/UCBp8jubIJ7D6u0klLHOb2864,youtube.com/watch?v=m2mev5DJs,2527321,2021,Qtr 1,March,10
youtube.com/channel/UCLpqZr2Wc10fKabI8S89wqa6,youtube.com/watch?v=awMfg8qj8,496,2021,Qtr 1,March,10
youtube.com/channel/UCTEUY45Lj1sDb4wpohwOrx50,youtube.com/watch?v=76av667EM,15454,2021,Qtr 1,March,10
youtube.com/channel/UCGlRdJk2E1z2DnEUInBlYZl7,youtube.com/watch?v=wR9OT1QK8,2231040,2021,Qtr 1,March,10
youtube.com/channel/UC6Pyn5gVq7nncuxGqPEk6mU2,youtube.com/watch?v=t2SZj1wCU,7474,2021,Qtr 1,March,10
youtube.com/channel/UCcyrKIGGQ3XVAORZ4LZxInX1,youtube.com/watch?v=WFEFk3lD4,1087,2021,Qtr 1,March,10
youtube.com/channel/UCGlRdJk2E1z2DnEUInBlYZl7,youtube.com/watch?v=HadIR9XsI,924,2021,Qtr 1,March,10
youtube.com/channel/UCGKdUwgrS86pDNxqBABJAd_6,youtube.com/watch?v=_AF3z4kxA,1775014,2021,Qtr 1,March,10
youtube.com/channel/UCATm7LCqq31r6KAldlf_VVf1,youtube.com/watch?v=MM-4D5ECo,16238654,2021,Qtr 1,March,10
youtube.com/channel/UCog5gwxtM8KwydVFzUvCDGp7,youtube.com/watch?v=6L9Qa1sU8,136,2021,Qtr 1,March,10
youtube.com/channel/UC-fhDWis30S3WKhsr-QuDP77,youtube.com/watch?v=fJKsD7nsE,1703,2021,Qtr 1,March,10
youtube.com/channel/UCLpqZr2Wc10fKabI8S89wqa6,youtube.com/watch?v=vpaFb5aLQ,46944,2021,Qtr 1,March,10
youtube.com/channel/UCGLemnu7g6ZmYdfc91-gQAW1,youtube.com/watch?v=3xIyN3pps,8053,2021,Qtr 1,March,10
youtube.com/channel/UCGLemnu7g6ZmYdfc91-gQAW1,youtube.com/watch?v=6451o7yW8,6688,2021,Qtr 1,March,10
youtube.com/channel/UCGLemnu7g6ZmYdfc91-gQAW1,youtube.com/watch?v=gmEuu4zgM,4075,2021,Qtr 1,March,10
youtube.com/channel/UCGLemnu7g6ZmYdfc91-gQAW1,youtube.com/watch?v=KSo377it8,4434,2021,Qtr 1,March,10
youtube.com/channel/UCGLemnu7g6ZmYdfc91-gQAW1,youtube.com/watch?v=s7RTI7qKA,4136,2021,Qtr 1,March,10
youtube.com/channel/UCGLemnu7g6ZmYdfc91-gQAW1,youtube.com/watch?v=Y18ek5HUQ,6005,2021,Qtr 1,March,10
youtube.com/channel/UCbH4YpbFg1o6sCLQoR2ahUS8,youtube.com/watch?v=L_xG23Ou4,379157,2021,Qtr 1,March,10
youtube.com/channel/UC0l6r1zgF2hnVuYOslUAYqd4,youtube.com/watch?v=ISqTF4r1M,5675,2021,Qtr 1,March,10
youtube.com/channel/UCTve-JLaF5S8GJb4fKd1NkM6,youtube.com/watch?v=fLwxa7Lrc,5746,2021,Qtr 1,March,10
youtube.com/channel/UC5QNyj_al5VP5C5on9VuL-I4,youtube.com/watch?v=Ae11W5mho,833,2021,Qtr 1,March,10
youtube.com/channel/UCY9-r4X4c7_8V7cyrfBCQXG3,youtube.com/watch?v=KdsdV4lXI,125002,2021,Qtr 1,March,10
youtube.com/channel/UCOJQF6Y6Q0Pmxr5--PGkqvp5,youtube.com/watch?v=78Qiw2BdA,2513971,2021,Qtr 1,March,10
youtube.com/channel/UCOJQF6Y6Q0Pmxr5--PGkqvp5,youtube.com/watch?v=JNYjR5u9o,468605,2021,Qtr 1,March,10
youtube.com/channel/UCePVC7mAy2ndAsDIvAUc6hW6,youtube.com/watch?v=Q1WKD8nuQ,1002,2021,Qtr 1,March,10
youtube.com/channel/UCOJQF6Y6Q0Pmxr5--PGkqvp5,youtube.com/watch?v=pQhoG5mps,1940272,2021,Qtr 1,March,10
youtube.com/channel/UC7wUvJd2P253b0PutrygfXy1,youtube.com/watch?v=qzEPj4puQ,1773,2021,Qtr 1,March,10
youtube.com/channel/UC7wUvJd2P253b0PutrygfXy1,youtube.com/watch?v=P4wps2yrI,410,2021,Qtr 1,March,10
youtube.com/channel/UCL6LibNWY1KNp1tbVKTucD30,youtube.com/watch?v=rOnSc7mL8,535,2021,Qtr 1,March,10
